id,type,status,reference,source_location_id,dest_location_id,created_by,created_at,updated_at
24304f60-8223-43b2-94f9-b1bfab318e55,transfer,draft,TRF-20260314-0989,ec33a66e-0bfd-49fa-a7ba-a984eb05ed20,c4616d9d-ff44-4ac5-818b-636f76187a94,00000000-0000-0000-0000-000000000000,2025-12-10 09:01:54,2025-12-10 09:01:54
e69b7a0f-710f-4656-96eb-655e035a9cff,delivery,completed,DLV-20260314-1227,6bf7eee4-6355-428f-a05e-f54f18af1162,,00000000-0000-0000-0000-000000000000,2026-01-15 09:01:54,2026-01-15 09:01:54
e2ec50a1-e136-4150-9ac1-4e848315ca41,delivery,completed,DLV-20260314-1228,c9eff640-31ef-47f0-b2db-a1486bbc44d1,,00000000-0000-0000-0000-000000000000,2025-12-25 09:01:54,2025-12-25 09:01:54
d8341e3b-cc40-431c-802f-7e2139d4e56c,receipt,completed,RCP-20260314-1227,,3ffbdaca-c31c-4378-9c15-e29708bb7af7,00000000-0000-0000-0000-000000000000,2025-04-24 09:01:54,2025-04-24 09:01:54
cd134faf-d80d-488d-a9de-6e23b55064ba,receipt,confirmed,RCP-20260314-1228,,020e5866-ba75-483e-b5bb-0ed18a6a8c62,00000000-0000-0000-0000-000000000000,2025-08-31 09:01:54,2025-08-31 09:01:54
99392ad3-1014-49bb-a81d-5beb772a0579,receipt,draft,RCP-20260314-1229,,f075f3f9-86ec-4133-a5d2-b1b662c7d467,00000000-0000-0000-0000-000000000000,2025-05-04 09:01:54,2025-05-04 09:01:54
ba38d1d1-4553-4bfa-ab19-59a41df5f284,delivery,draft,DLV-20260314-1229,92b1c497-e9aa-4e8a-b785-8198f5242255,,00000000-0000-0000-0000-000000000000,2025-11-03 09:01:54,2025-11-03 09:01:54
d12f92ad-e75a-45c3-a480-0cc613e52615,adjustment,confirmed,ADJ-20260314-0618,f71a7f20-efeb-4689-b4bf-5d74a8edd587,,00000000-0000-0000-0000-000000000000,2025-03-17 09:01:54,2025-03-17 09:01:54
e9b7474d-fc74-4fbc-9c1a-a2d7fd86bffb,transfer,completed,TRF-20260314-0990,3e130e65-7b23-42dc-8acf-ba3d71dbcf10,b7db8d7a-3ac9-4008-b81c-e0bd0d01a71f,00000000-0000-0000-0000-000000000000,2026-01-28 09:01:54,2026-01-28 09:01:54
491a3c1c-bd66-425a-aa6b-d396d66a1003,transfer,completed,TRF-20260314-0991,9764bbdc-e4f8-4024-b4e4-3212130aaaba,a9a6a186-e4cd-41ff-93e9-c5cc48172c77,00000000-0000-0000-0000-000000000000,2025-08-30 09:01:54,2025-08-30 09:01:54
1dbbd300-4fe0-4e44-aed0-f4909d1abbc1,delivery,completed,DLV-20260314-1230,791d5428-a185-4827-aec6-78186a2855d7,,00000000-0000-0000-0000-000000000000,2025-09-12 09:01:54,2025-09-12 09:01:54
61a1bb43-1579-4c03-a549-b249319644d1,transfer,draft,TRF-20260314-0992,ac969a7a-f89e-42f2-958b-3e62e726e6f4,fda539cd-1651-4ad9-9481-19ff2b34753b,00000000-0000-0000-0000-000000000000,2026-01-28 09:01:54,2026-01-28 09:01:54
31a474ba-3a0b-4f76-ab45-07645e9ab192,receipt,completed,RCP-20260314-1230,,ac55fcbc-9122-4564-88ad-9a99a729c87e,00000000-0000-0000-0000-000000000000,2026-03-13 09:01:54,2026-03-13 09:01:54
db30717c-601d-4d90-ae1d-90fa7ce34ebe,adjustment,completed,ADJ-20260314-0619,c76aa92b-971a-441e-bc06-a061cebb5b7d,,00000000-0000-0000-0000-000000000000,2025-07-15 09:01:54,2025-07-15 09:01:54
efc1f5fa-288c-42d5-a21d-66dd6ae045ff,transfer,completed,TRF-20260314-0993,9eda6e04-666f-444d-b850-df499bc178f8,06ac3daa-4b2a-41fd-8137-5323e59455d9,00000000-0000-0000-0000-000000000000,2026-01-30 09:01:54,2026-01-30 09:01:54
fc8208cf-48b3-42cf-b7f5-a3b47e444d02,transfer,completed,TRF-20260314-0994,4c2ef068-a397-4e6e-825e-65604de70433,cdf127f4-8ff4-428c-b317-c6a162510aff,00000000-0000-0000-0000-000000000000,2025-10-22 09:01:54,2025-10-22 09:01:54
559db2e0-975c-4965-a3fe-78b5db065ffb,transfer,completed,TRF-20260314-0995,b207a3ea-cace-4926-afcf-b519174be2bb,3ff1d417-935c-491c-b87e-668cb98ccead,00000000-0000-0000-0000-000000000000,2026-01-24 09:01:54,2026-01-24 09:01:54
d6dbe8d5-1548-409a-b7aa-9f83237429cc,transfer,completed,TRF-20260314-0996,dbe84e8a-540c-417d-b3da-9fe8fe56c89e,a4463ea3-cee6-4ab9-aa7e-24233207aae6,00000000-0000-0000-0000-000000000000,2025-12-09 09:01:54,2025-12-09 09:01:54
95594eef-fae8-43e2-a3be-1455401a7cad,delivery,draft,DLV-20260314-1231,546acfa7-84c5-4f2e-85bc-c6fae8fc2a52,,00000000-0000-0000-0000-000000000000,2025-08-19 09:01:54,2025-08-19 09:01:54
c0d54c78-2f2e-463a-aa04-a01f9cd73df9,transfer,completed,TRF-20260314-0997,231e0f9b-2ca9-4c2d-a4d3-4794d081cc14,6a8d26b8-8cf8-43f0-ac9e-020245ecca6a,00000000-0000-0000-0000-000000000000,2025-07-15 09:01:54,2025-07-15 09:01:54
b4526384-7ecc-4dba-be06-59bad2f14274,receipt,completed,RCP-20260314-1231,,af227270-8713-49bd-baff-9728cbc3e03f,00000000-0000-0000-0000-000000000000,2025-04-14 09:01:54,2025-04-14 09:01:54
68798066-efe5-4f8e-810d-4ec08b06e158,transfer,draft,TRF-20260314-0998,86060dff-e65c-4412-b469-c348b3fbe2bf,5233831d-b19a-4dfb-ad10-f1f34c5d6a49,00000000-0000-0000-0000-000000000000,2025-08-16 09:01:54,2025-08-16 09:01:54
dc5b1718-2215-4dc5-b843-3813963ac3ac,delivery,draft,DLV-20260314-1232,b3caa294-945a-45fc-85e8-e341e7d45f36,,00000000-0000-0000-0000-000000000000,2025-04-04 09:01:54,2025-04-04 09:01:54
63de4032-2e24-4a3d-affc-fc27b15e446a,adjustment,confirmed,ADJ-20260314-0620,2ff174ef-7ef9-48ee-9d01-e316d4412f77,,00000000-0000-0000-0000-000000000000,2026-02-01 09:01:54,2026-02-01 09:01:54
dac5cad4-5026-4e07-8f11-f3ce19bfc1da,delivery,completed,DLV-20260314-1233,a6961e4f-27ce-4184-a711-5606431be7ce,,00000000-0000-0000-0000-000000000000,2026-01-18 09:01:54,2026-01-18 09:01:54
d767bd8b-52ea-486e-bbf3-0f96bba523ae,transfer,completed,TRF-20260314-0999,12697a41-07f8-43d8-961c-0184cdc972f5,5d287e9b-b6ff-4174-831e-e724fc65ecfc,00000000-0000-0000-0000-000000000000,2025-04-14 09:01:54,2025-04-14 09:01:54
557e4b58-8d18-4009-8ee3-3ad8741bc466,transfer,draft,TRF-20260314-1000,1661b8b2-677b-4a69-94d9-f349dced0f6f,fdaa6c41-23e6-4770-975e-e8e5ea6094e2,00000000-0000-0000-0000-000000000000,2025-12-27 09:01:54,2025-12-27 09:01:54
8973dcbf-5ac5-434c-8ad8-1eeba8133fa6,receipt,confirmed,RCP-20260314-1232,,770cdb7e-276a-4d65-8946-5f7ed53dd83f,00000000-0000-0000-0000-000000000000,2025-07-24 09:01:54,2025-07-24 09:01:54
a34993eb-9436-4029-9047-37f5d3223d54,receipt,confirmed,RCP-20260314-1233,,daf43728-d05d-4075-8d3d-c1b01cd879d1,00000000-0000-0000-0000-000000000000,2025-08-12 09:01:54,2025-08-12 09:01:54
85f395e4-eab9-41be-b4d0-9f884cc15143,receipt,completed,RCP-20260314-1234,,f8bf1be9-2d8e-4a53-ac59-8dd7f861a1c5,00000000-0000-0000-0000-000000000000,2025-09-04 09:01:54,2025-09-04 09:01:54
ed640c04-d96e-4236-9f7f-577c6c57ed02,receipt,completed,RCP-20260314-1235,,0ab0ab67-66fa-4226-88d7-d9dfc54b5e8a,00000000-0000-0000-0000-000000000000,2025-12-20 09:01:54,2025-12-20 09:01:54
f0e0ef31-edae-4f6b-9688-242f39cc271f,delivery,completed,DLV-20260314-1234,0b724a7f-661b-4b0e-87eb-45e0544bb9b8,,00000000-0000-0000-0000-000000000000,2025-07-25 09:01:54,2025-07-25 09:01:54
033cea79-655d-4f4f-b627-d16e020423a2,delivery,completed,DLV-20260314-1235,b3672299-084e-4653-9bc3-c8dbbbcadfa9,,00000000-0000-0000-0000-000000000000,2025-08-11 09:01:54,2025-08-11 09:01:54
6ed4a5b7-2541-41b5-ba20-ab7a1f0221a8,receipt,draft,RCP-20260314-1236,,17a49cf7-3114-4bb6-a841-24df0776fe9c,00000000-0000-0000-0000-000000000000,2025-11-06 09:01:54,2025-11-06 09:01:54
b25b1377-898d-45c4-9718-e63b5cd7d64c,receipt,draft,RCP-20260314-1237,,6cc884da-200c-4131-9aec-ece6c0657036,00000000-0000-0000-0000-000000000000,2026-02-18 09:01:54,2026-02-18 09:01:54
c7c95af3-2017-453b-bffc-e9f613708074,adjustment,completed,ADJ-20260314-0621,7348ea68-0486-45e6-8fe0-e84420ddbbba,,00000000-0000-0000-0000-000000000000,2025-08-13 09:01:54,2025-08-13 09:01:54
dd4682db-9938-4822-ad9e-96e93cae4210,transfer,draft,TRF-20260314-1001,04b2d1a8-1f47-4edf-a73e-55ffc42fa1ae,6450599d-e911-4544-968d-d4092bba0dbd,00000000-0000-0000-0000-000000000000,2025-11-21 09:01:54,2025-11-21 09:01:54
53c3d93d-edec-4f53-bf12-99e6e22b1487,delivery,completed,DLV-20260314-1236,f9579cbd-6ed2-4ef2-bbf6-81f5af08582b,,00000000-0000-0000-0000-000000000000,2025-10-30 09:01:54,2025-10-30 09:01:54
942d19d1-5447-425d-ae91-7500386abea8,adjustment,completed,ADJ-20260314-0622,f9bebe33-775a-4a96-a134-bc232d075977,,00000000-0000-0000-0000-000000000000,2025-06-16 09:01:54,2025-06-16 09:01:54
c2e5ff5d-be96-46ff-896a-f3f2a474d814,receipt,confirmed,RCP-20260314-1238,,7f8e4754-ef41-4694-91b1-aebbc13dac31,00000000-0000-0000-0000-000000000000,2025-11-17 09:01:54,2025-11-17 09:01:54
406779a2-df48-4681-8dc7-8c5a4e7977b8,adjustment,draft,ADJ-20260314-0623,8052e8cd-b871-4e05-ab3f-1605ee83b902,,00000000-0000-0000-0000-000000000000,2026-03-14 09:01:54,2026-03-14 09:01:54
1994d161-a816-477d-b291-da5351f98194,receipt,completed,RCP-20260314-1239,,bacbc568-3cd6-4c59-a67b-69eeae4f29b2,00000000-0000-0000-0000-000000000000,2025-03-29 09:01:54,2025-03-29 09:01:54
7ae9e66d-a83a-4840-b344-2bd9de8da8f1,receipt,completed,RCP-20260314-1240,,ba1edf77-c875-4a71-97ac-64dff49767ab,00000000-0000-0000-0000-000000000000,2025-07-22 09:01:54,2025-07-22 09:01:54
0b11b8f9-2efc-416c-a46c-bf61ff03d537,delivery,completed,DLV-20260314-1237,cbf47f93-fc93-4a91-8bec-2a5db74eccb5,,00000000-0000-0000-0000-000000000000,2025-05-08 09:01:54,2025-05-08 09:01:54
700fc340-a408-4749-8391-ca03cbcdc6c5,receipt,completed,RCP-20260314-1241,,186b12a4-3fe7-4f0c-86d0-5c8edfb04535,00000000-0000-0000-0000-000000000000,2025-03-16 09:01:54,2025-03-16 09:01:54
8ffbc9ca-3641-4fcd-93ed-05d7fcc4efc4,transfer,confirmed,TRF-20260314-1002,cf739b2d-99cc-4ca6-b6f0-a37ad60eb7ba,240e4ffa-9db4-4804-a346-824c7b6b8225,00000000-0000-0000-0000-000000000000,2025-08-27 09:01:54,2025-08-27 09:01:54
c3aeeb08-f1c9-450b-84a6-73de2f84258d,transfer,draft,TRF-20260314-1003,681c9447-2b61-4aa7-af10-52aeb6cc4df0,475d16ce-d1df-473f-8d12-0b7064061eb5,00000000-0000-0000-0000-000000000000,2025-06-08 09:01:54,2025-06-08 09:01:54
3ecc4ff8-7366-4f4f-9826-6f47b51e812b,adjustment,completed,ADJ-20260314-0624,7bde0787-2c0d-4050-87f3-6caffa0468f2,,00000000-0000-0000-0000-000000000000,2025-09-26 09:01:54,2025-09-26 09:01:54
ec82d6ab-4824-4719-ac25-6f6374e281fc,delivery,draft,DLV-20260314-1238,3715564e-0f63-48cd-a915-390ea8436600,,00000000-0000-0000-0000-000000000000,2026-01-26 09:01:54,2026-01-26 09:01:54
7be1aa12-3462-466a-ac85-6d0cedc874ec,delivery,draft,DLV-20260314-1239,eeb29cf5-0800-4eea-85ee-478668049573,,00000000-0000-0000-0000-000000000000,2026-03-04 09:01:54,2026-03-04 09:01:54
ebff6f39-1db8-46cc-baed-b497048bd8bc,transfer,completed,TRF-20260314-1004,b8b268a8-62be-44df-a6ad-6017ceba450c,8ba1782d-5cde-4611-8e88-5eee3a0dddfe,00000000-0000-0000-0000-000000000000,2025-03-16 09:01:54,2025-03-16 09:01:54
bc676d15-8631-4462-b81f-f73f4f4f4a5b,receipt,completed,RCP-20260314-1242,,d432250b-3a20-445f-bb93-6ef12a6d71cb,00000000-0000-0000-0000-000000000000,2025-12-26 09:01:54,2025-12-26 09:01:54
af081d74-ba7f-4866-a222-741d74219e5c,delivery,draft,DLV-20260314-1240,8006c9e1-2098-405b-8278-6726acb5c0bb,,00000000-0000-0000-0000-000000000000,2025-11-14 09:01:54,2025-11-14 09:01:54
091acc0b-e0d9-4c13-9444-c19c23bfecb7,transfer,completed,TRF-20260314-1005,5c84cc4f-c7d2-420d-b383-c1a464a0b142,dbc9360d-78a2-4ede-9981-1883545cff53,00000000-0000-0000-0000-000000000000,2025-07-17 09:01:54,2025-07-17 09:01:54
e89280f6-2e76-4640-900c-b4f36ace6e6f,transfer,completed,TRF-20260314-1006,b2c7951a-dd34-4cef-8a59-10aaa15450ac,8de5fd26-00bc-481c-8ce9-a688a3e82e78,00000000-0000-0000-0000-000000000000,2026-02-23 09:01:54,2026-02-23 09:01:54
13d9e213-e331-4618-9f99-8faaad7fb57d,transfer,draft,TRF-20260314-1007,449e8c92-22b8-40df-99cc-d9d8da353c9b,3bc95d31-1af9-4948-877c-72bb923d6b92,00000000-0000-0000-0000-000000000000,2025-11-27 09:01:54,2025-11-27 09:01:54
0c3dedc1-8eb4-492c-ba70-6b29bbef35fb,adjustment,draft,ADJ-20260314-0625,09682fe1-2df5-4a1a-8475-e14d9dac1da6,,00000000-0000-0000-0000-000000000000,2025-12-04 09:01:54,2025-12-04 09:01:54
d75c72bc-1f81-4d8b-b200-6b7a73dfe1d6,delivery,completed,DLV-20260314-1241,9686e323-517e-497d-acea-80e7ec901650,,00000000-0000-0000-0000-000000000000,2025-11-28 09:01:54,2025-11-28 09:01:54
d2d8a7ee-04ba-4f8c-80fb-9485c2f89a52,delivery,completed,DLV-20260314-1242,da71e78e-7c73-4028-b072-ad65a891df9c,,00000000-0000-0000-0000-000000000000,2025-07-10 09:01:54,2025-07-10 09:01:54
9e8c4e59-d168-4ea5-8087-8db9a3c10a03,adjustment,completed,ADJ-20260314-0626,85b05227-273d-4b9a-b252-b83f8e5023be,,00000000-0000-0000-0000-000000000000,2025-10-13 09:01:54,2025-10-13 09:01:54
2997c1ea-59e0-4126-8ce5-a24b6738dddb,delivery,draft,DLV-20260314-1243,dab5c641-ce7c-4fb8-b50d-347d43b414b2,,00000000-0000-0000-0000-000000000000,2025-06-22 09:01:54,2025-06-22 09:01:54
03e5c65c-e261-4cfb-8259-36f90d2db682,delivery,draft,DLV-20260314-1244,c7217fbe-d52e-4b05-9a86-aef1c6f22115,,00000000-0000-0000-0000-000000000000,2026-02-18 09:01:54,2026-02-18 09:01:54
2786a34e-0b7c-4d41-97b3-6c3d5366c6c9,transfer,draft,TRF-20260314-1008,1708036e-a2fe-44e4-8153-00c26a8973a5,1569a76b-8c75-4eb2-83b6-7e0318f3960f,00000000-0000-0000-0000-000000000000,2025-08-24 09:01:54,2025-08-24 09:01:54
ce54f785-19cb-4f73-8959-207b1258ceea,transfer,completed,TRF-20260314-1009,1f46ebe2-4181-4581-ae73-672b7d8b41a3,2c6fe23b-df07-44ad-aff5-3adcfcc61481,00000000-0000-0000-0000-000000000000,2025-03-20 09:01:54,2025-03-20 09:01:54
6190155f-03a0-44cc-a740-ae0a314b2522,adjustment,completed,ADJ-20260314-0627,eebd0819-67d0-41ea-a687-f2b09233eafa,,00000000-0000-0000-0000-000000000000,2025-12-26 09:01:54,2025-12-26 09:01:54
00f22b97-9f26-4382-aa78-1c708a8b42f1,receipt,completed,RCP-20260314-1243,,b893c0a6-d686-4541-a3f4-fa046e36fe7f,00000000-0000-0000-0000-000000000000,2026-01-09 09:01:54,2026-01-09 09:01:54
d8593759-842b-46fd-8e0f-a0021d098bc0,transfer,draft,TRF-20260314-1010,a029acff-4813-431f-b8da-9285766b8eaa,90b5360d-f997-4c79-8dba-395bb022e8cc,00000000-0000-0000-0000-000000000000,2025-08-11 09:01:54,2025-08-11 09:01:54
30919a04-d9ae-4050-9492-7f5497e7c3ca,receipt,completed,RCP-20260314-1244,,c3eda7e8-24f3-4f0e-8714-a38e974b2e7f,00000000-0000-0000-0000-000000000000,2025-05-01 09:01:54,2025-05-01 09:01:54
9548a826-5fc7-46a2-94ea-824b115ef66c,transfer,confirmed,TRF-20260314-1011,28dea2a1-5995-4e48-893c-b98c33d0115e,5099f723-db7a-437a-af06-f24180b2e3f1,00000000-0000-0000-0000-000000000000,2025-12-06 09:01:54,2025-12-06 09:01:54
767be41d-f178-41fa-8fb8-e8cf916b8882,delivery,confirmed,DLV-20260314-1245,4696df2d-2bd7-4403-b178-8f82f1c4f2c0,,00000000-0000-0000-0000-000000000000,2025-11-19 09:01:54,2025-11-19 09:01:54
5892043b-7a6b-4003-bedd-9cb43e70ce5f,transfer,draft,TRF-20260314-1012,1dd596df-01ba-419c-86f4-404a411e607d,ab50a414-0639-426a-935c-111a58200b29,00000000-0000-0000-0000-000000000000,2025-12-31 09:01:54,2025-12-31 09:01:54
c756c159-c687-44f4-adac-f2c82bb4fbb8,adjustment,completed,ADJ-20260314-0628,c659dcad-dfd0-40cf-9511-f93c126542a9,,00000000-0000-0000-0000-000000000000,2025-12-02 09:01:54,2025-12-02 09:01:54
e80778b7-6545-427d-99dd-7cb8be276b99,adjustment,draft,ADJ-20260314-0629,f72411ad-ae3d-4d0f-90a2-9e3b9db272c4,,00000000-0000-0000-0000-000000000000,2025-11-17 09:01:54,2025-11-17 09:01:54
16f1cc41-384c-477e-ae29-1b423e8b5f02,adjustment,draft,ADJ-20260314-0630,ea79b352-d2d7-4317-b571-b8ef8418c450,,00000000-0000-0000-0000-000000000000,2025-12-30 09:01:54,2025-12-30 09:01:54
cf5368ef-066a-463b-ace6-cd095aa2d9ca,adjustment,completed,ADJ-20260314-0631,5b4cb7a3-4e13-4249-bfac-f3bdaca80654,,00000000-0000-0000-0000-000000000000,2025-05-25 09:01:54,2025-05-25 09:01:54
a9fbcfde-90cd-418c-b681-7d9cfea2d979,transfer,draft,TRF-20260314-1013,1c25ed55-6bf5-427a-9c53-7d16644a288e,c4b81bdb-22b7-484f-bc9b-42054a227289,00000000-0000-0000-0000-000000000000,2026-01-23 09:01:54,2026-01-23 09:01:54
c15d1a9e-96a2-4198-a7d0-3ce5805d63e5,delivery,draft,DLV-20260314-1246,6a465a2c-76da-4998-87ca-fea86e40ec7d,,00000000-0000-0000-0000-000000000000,2025-07-15 09:01:54,2025-07-15 09:01:54
0385289e-fe0b-4721-9746-c9d50c4a43b6,transfer,completed,TRF-20260314-1014,a3e1472f-ed16-4b0d-a0ae-e31c8b2c0f4d,e88ca7d5-8646-45cd-ad5b-e4449a8012bb,00000000-0000-0000-0000-000000000000,2025-04-27 09:01:54,2025-04-27 09:01:54
c09c8e20-05ba-46c1-863d-e779fb4a3d4d,receipt,draft,RCP-20260314-1245,,dfdc1dc0-6471-4a11-86d6-136901c7a110,00000000-0000-0000-0000-000000000000,2025-03-21 09:01:54,2025-03-21 09:01:54
05e0d0fe-89d1-4783-83cc-e6b42d0bf2b6,receipt,confirmed,RCP-20260314-1246,,f72411ad-ae3d-4d0f-90a2-9e3b9db272c4,00000000-0000-0000-0000-000000000000,2025-04-05 09:01:54,2025-04-05 09:01:54
5163bca8-8fce-4ba0-9738-658704fdefe6,transfer,completed,TRF-20260314-1015,ee336f94-8cb9-4762-8ca4-0db4778c4e5d,a7d0f168-bc91-40c0-bcd3-153e9e3df669,00000000-0000-0000-0000-000000000000,2025-05-06 09:01:54,2025-05-06 09:01:54
f8b89b94-cfe8-4be1-9097-7f1b800709c6,receipt,draft,RCP-20260314-1247,,fd4e822c-7581-40d6-9983-2826324d37de,00000000-0000-0000-0000-000000000000,2025-11-02 09:01:54,2025-11-02 09:01:54
9833053f-375d-4f8e-b9a6-b85d97d84374,adjustment,completed,ADJ-20260314-0632,dc490c46-40e4-4795-9b7f-abdb6bfc7219,,00000000-0000-0000-0000-000000000000,2025-09-19 09:01:54,2025-09-19 09:01:54
35da8d10-8943-4b0f-9255-b04bd2aa4cf6,receipt,completed,RCP-20260314-1248,,1fbdd8df-ab81-4524-af0c-8c11c2b421a9,00000000-0000-0000-0000-000000000000,2025-11-30 09:01:54,2025-11-30 09:01:54
e6960aaa-c865-4e49-b8fb-85b6fb58af88,transfer,completed,TRF-20260314-1016,5f5de119-2c4c-46ad-88f6-423ae0c38e54,1732f0ae-8871-4cb2-bc6d-772fb501a65c,00000000-0000-0000-0000-000000000000,2025-04-15 09:01:54,2025-04-15 09:01:54
dd8fbe15-95fe-49d7-95d3-880be0a0c5a9,receipt,draft,RCP-20260314-1249,,428a6c82-9c08-4ca4-b4e7-57a8d40aa10e,00000000-0000-0000-0000-000000000000,2025-05-15 09:01:54,2025-05-15 09:01:54
94735204-cf25-468c-8325-f1882b6a290d,receipt,completed,RCP-20260314-1250,,7a60994d-0bdc-46e3-aafc-5607a1a5179b,00000000-0000-0000-0000-000000000000,2025-11-10 09:01:54,2025-11-10 09:01:54
fa8e9940-51e6-4ae2-aeb9-b6eed0e717ec,transfer,completed,TRF-20260314-1017,594abf27-686d-4461-8103-127028b6abde,381c2c60-aee0-41be-988d-9a4d7600b6cc,00000000-0000-0000-0000-000000000000,2025-09-28 09:01:54,2025-09-28 09:01:54
818c17e5-f74f-44cc-bc80-e0496209f1c7,receipt,draft,RCP-20260314-1251,,467c6251-acec-4a95-95ec-8da9ce6b9d11,00000000-0000-0000-0000-000000000000,2025-10-09 09:01:54,2025-10-09 09:01:54
f617934b-828f-434e-9766-aa0e159d1692,transfer,draft,TRF-20260314-1018,3f4b83d3-be83-4015-ae56-8c79cbc2c8bf,715472af-6c67-42b8-a3bc-a4bc814ff1f7,00000000-0000-0000-0000-000000000000,2026-03-08 09:01:54,2026-03-08 09:01:54
a9f464f8-adb4-4ba2-bb80-4e03c13f8622,transfer,completed,TRF-20260314-1019,5692368f-c4e4-4683-82a8-c508fc25b35c,d1538a27-8751-4268-b00e-2bcc379ccffe,00000000-0000-0000-0000-000000000000,2025-09-24 09:01:54,2025-09-24 09:01:54
a17919a8-4c98-4641-a35c-d3891f7e43aa,receipt,completed,RCP-20260314-1252,,3c0caaa1-dbb8-48ee-bdb6-03f09ae29121,00000000-0000-0000-0000-000000000000,2025-04-20 09:01:54,2025-04-20 09:01:54
518126f7-8495-4212-8fa6-7800c3882e20,transfer,completed,TRF-20260314-1020,3edda5f8-741c-4430-a941-d803fc8a1973,402b0903-b87e-410b-8205-23cae9cf4b12,00000000-0000-0000-0000-000000000000,2025-05-15 09:01:54,2025-05-15 09:01:54
ae36b08a-a307-405c-818f-01d247ec9218,transfer,draft,TRF-20260314-1021,76875cac-492b-4aa8-8aec-bb8ea79404c3,82d8dd1b-f579-4856-abfd-6e226b58075b,00000000-0000-0000-0000-000000000000,2026-02-16 09:01:54,2026-02-16 09:01:54
5f09a978-343c-4bdf-8dc2-eefac891258d,receipt,completed,RCP-20260314-1253,,49f57e49-29a8-4e97-802a-d0b583888219,00000000-0000-0000-0000-000000000000,2025-10-25 09:01:54,2025-10-25 09:01:54
b82b3411-611e-40f1-9456-9f86035c01ec,receipt,draft,RCP-20260314-1254,,6600f682-ac4c-4566-8e3e-6ce8cca42b6f,00000000-0000-0000-0000-000000000000,2025-08-13 09:01:54,2025-08-13 09:01:54
4fe7ef6c-68d1-4085-8b6d-8eb00caddfca,delivery,completed,DLV-20260314-1247,16be0b82-a266-47ff-9d58-dbd87eaa5431,,00000000-0000-0000-0000-000000000000,2025-07-31 09:01:54,2025-07-31 09:01:54
cf6ad105-32dc-4773-9bd0-ae7b59c4b268,transfer,draft,TRF-20260314-1022,0b93961b-81c4-4c79-b74e-320b50945013,6959036f-c4e5-4132-bde3-75d82a51e295,00000000-0000-0000-0000-000000000000,2026-02-11 09:01:54,2026-02-11 09:01:54
2c89469e-3167-419d-9643-cda8ceb9663f,transfer,completed,TRF-20260314-1023,6bdc6cbf-10cd-4e86-ae2d-c437890a1cd6,def5da4c-4309-4c10-904a-0292372960c3,00000000-0000-0000-0000-000000000000,2025-09-28 09:01:54,2025-09-28 09:01:54
5d03cbd2-7c35-455a-a93c-8de9e0337f24,delivery,completed,DLV-20260314-1248,e74ebc3e-fbd0-4d47-a9ed-f08da9bc8cba,,00000000-0000-0000-0000-000000000000,2025-08-09 09:01:54,2025-08-09 09:01:54
46c68a5b-9232-484f-9050-d4865b8ea6c8,transfer,draft,TRF-20260314-1024,cace376f-669e-40f3-ba8d-43ce0d361556,195b783e-09ad-47f0-89b6-1d39e1ac6a2d,00000000-0000-0000-0000-000000000000,2026-02-18 09:01:54,2026-02-18 09:01:54
90f027fe-3e17-43d0-9d0f-3ac0811fc80e,delivery,completed,DLV-20260314-1249,a540640a-05ed-4e1f-909d-d34c20f2bfce,,00000000-0000-0000-0000-000000000000,2025-09-11 09:01:54,2025-09-11 09:01:54
7d67fd45-3a7d-4be3-8e2c-91f9c66f2e4d,transfer,draft,TRF-20260314-1025,8b297a62-1f8d-4c72-8c7f-4b4c08c4a6de,08069400-928a-4ad5-a36d-06050ba43b6c,00000000-0000-0000-0000-000000000000,2025-07-29 09:01:54,2025-07-29 09:01:54
5668e3a7-c523-4be9-bff3-de6c95778b48,receipt,draft,RCP-20260314-1255,,5d1c7bec-3460-4809-9f69-22409d925e31,00000000-0000-0000-0000-000000000000,2025-05-20 09:01:54,2025-05-20 09:01:54
d7b969ee-3297-41fb-abe3-ae8b77adb3ec,delivery,completed,DLV-20260314-1250,6752a7ea-39c1-4c51-ae08-3d22d597679d,,00000000-0000-0000-0000-000000000000,2025-07-22 09:01:54,2025-07-22 09:01:54
dbc01940-58e4-4daa-b0bc-a992b8574724,adjustment,completed,ADJ-20260314-0633,41a859a2-dc96-4229-8f7f-5ad34f5c4486,,00000000-0000-0000-0000-000000000000,2026-03-08 09:01:54,2026-03-08 09:01:54
3d999f2d-870b-4084-ae51-c444c9b2e336,transfer,completed,TRF-20260314-1026,1e224b2d-ef4e-4330-89d5-f30d95ce625d,5107827d-f3d5-4ecc-bacd-a8659e3c803a,00000000-0000-0000-0000-000000000000,2025-09-21 09:01:54,2025-09-21 09:01:54
94697f52-dbce-4da5-a026-07fc63981b1d,delivery,draft,DLV-20260314-1251,efcf958c-4560-4155-ba0a-b0dd9c6ab453,,00000000-0000-0000-0000-000000000000,2025-06-16 09:01:54,2025-06-16 09:01:54
99c301b3-d3cd-4b60-8def-ff689befa171,adjustment,confirmed,ADJ-20260314-0634,7e8eb5d2-a08e-4899-bee9-04581799ab68,,00000000-0000-0000-0000-000000000000,2025-05-25 09:01:54,2025-05-25 09:01:54
98378882-388d-479f-bb7a-c20146fa1162,receipt,draft,RCP-20260314-1256,,f8fd8556-dd3e-47d3-8a52-52afe8bdc240,00000000-0000-0000-0000-000000000000,2025-12-08 09:01:54,2025-12-08 09:01:54
